submission_id;question_id;module_id;teacher;option_id;answer_value
67;16;72;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
67;11;73;Valentin B.;25;
67;11;74;Abdoul Salam D.;24;
67;12;74;Abdoul Salam D.;31;
67;13;74;Abdoul Salam D.;37;
67;13;74;Abdoul Salam D.;32;
67;13;74;Abdoul Salam D.;35;
67;14;74;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
67;15;74;Abdoul Salam D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
67;11;75;Guillaume D.;24;
67;12;75;Guillaume D.;30;
67;13;75;Guillaume D.;32;
67;13;75;Guillaume D.;35;
67;14;75;Guillaume D.;;La progression entre les séances manque parfois de continuité.
67;15;75;Guillaume D.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
67;11;76;Domenico M.;24;
67;12;76;Domenico M.;29;
67;13;76;Domenico M.;35;
67;14;76;Domenico M.;;Le volume de contenu est important par rapport au temps disponible en cours.
67;11;77;Abelle C.;25;
67;11;77;Antoine G.;24;
67;12;77;Antoine G.;29;
67;13;77;Antoine G.;39;
67;14;77;Antoine G.;;La préparation de l'évaluation pourrait être davantage structurée.
67;11;78;;25;
67;11;79;Thalita D.;24;
67;12;79;Thalita D.;26;
67;16;79;Thalita D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
67;11;80;Louis G.;24;
67;12;80;Louis G.;31;
67;13;80;Louis G.;39;
67;13;80;Louis G.;34;
67;13;80;Louis G.;37;
67;14;80;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
67;15;80;Louis G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
67;17;;;;8
68;1;;;3;
68;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
68;6;;;16;
68;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
68;11;61;Théo B.;24;
68;12;61;Théo B.;27;
68;11;62;Xavier C.;24;
68;12;62;Xavier C.;26;
68;16;62;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
68;11;63;Xavier C.;24;
68;12;63;Xavier C.;31;
68;13;63;Xavier C.;33;
68;13;63;Xavier C.;36;
68;13;63;Xavier C.;39;
68;14;63;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
68;15;63;Xavier C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
68;11;64;Thalita D.;25;
68;11;65;Maksim K.;24;
68;12;65;Maksim K.;29;
68;13;65;Maksim K.;39;
68;14;65;Maksim K.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
68;11;66;Enzo F.;24;
68;12;66;Enzo F.;28;
68;16;66;Enzo F.;;Le projet du module est concret et donne du sens aux notions théoriques.
68;11;67;Cédrine M.;24;
68;12;67;Cédrine M.;27;
68;11;67;Daniel B.;24;
68;12;67;Daniel B.;28;
68;16;67;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
68;11;68;Florian L.;25;
68;11;69;Issame B.;24;
68;12;69;Issame B.;31;
68;13;69;Issame B.;35;
68;13;69;Issame B.;38;
68;13;69;Issame B.;33;
68;14;69;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
68;15;69;Issame B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
68;11;70;Ikram C.;24;
68;12;70;Ikram C.;30;
68;13;70;Ikram C.;38;
68;13;70;Ikram C.;33;
68;14;70;Ikram C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
68;15;70;Ikram C.;;La partie appliquée du module est motivante et enrichissante.
68;11;71;Joey B. F.;24;
68;12;71;Joey B. F.;29;
68;13;71;Joey B. F.;33;
68;14;71;Joey B. F.;;La préparation de l'évaluation pourrait être davantage structurée.
68;11;71;Robert R.;24;
68;12;71;Robert R.;30;
68;13;71;Robert R.;34;
68;13;71;Robert R.;37;
68;14;71;Robert R.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
68;15;71;Robert R.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
68;11;71;Hannah G.;24;
68;12;71;Hannah G.;31;
68;13;71;Hannah G.;35;
68;13;71;Hannah G.;38;
68;13;71;Hannah G.;33;
68;14;71;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
68;15;71;Hannah G.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
68;11;72;Sonia T.;25;
68;11;72;Sylvie M.;24;
68;12;72;Sylvie M.;29;
68;13;72;Sylvie M.;37;
68;14;72;Sylvie M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
68;11;73;Valentin B.;24;
68;12;73;Valentin B.;27;
68;11;74;Abdoul Salam D.;24;
68;12;74;Abdoul Salam D.;26;
68;16;74;Abdoul Salam D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
68;11;75;Guillaume D.;24;
68;12;75;Guillaume D.;31;
68;13;75;Guillaume D.;37;
68;13;75;Guillaume D.;32;
68;13;75;Guillaume D.;35;
68;14;75;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
68;15;75;Guillaume D.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
68;11;76;Domenico M.;25;
68;11;77;Abelle C.;24;
68;12;77;Abelle C.;29;
68;13;77;Abelle C.;35;
68;14;77;Abelle C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
68;11;77;Antoine G.;24;
68;12;77;Antoine G.;30;
68;13;77;Antoine G.;36;
68;13;77;Antoine G.;39;
68;14;77;Antoine G.;;La progression entre les séances manque parfois de continuité.
68;15;77;Antoine G.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
68;11;78;Olivier D.;24;
68;12;78;Olivier D.;28;
68;16;78;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
68;11;79;Xavier C.;24;
68;12;79;Xavier C.;28;
68;16;79;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
68;11;80;Louis G.;25;
68;17;;;;9
69;1;;;4;
69;2;;;9;
69;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
69;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
69;6;;;17;
69;7;;;21;
69;7;;;22;
69;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
69;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
69;11;61;Théo B.;24;
69;12;61;Théo B.;28;
69;16;61;Théo B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
69;11;62;Xavier C.;24;
69;12;62;Xavier C.;27;
69;11;63;Xavier C.;25;
69;11;64;Thalita D.;24;
69;12;64;Thalita D.;31;
69;13;64;Thalita D.;33;
69;13;64;Thalita D.;36;
69;13;64;Thalita D.;39;
69;14;64;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
69;15;64;Thalita D.;;Les ressources complémentaires permettent de progresser après les séances.
69;11;65;Maksim K.;24;
69;12;65;Maksim K.;30;
69;13;65;Maksim K.;36;
69;13;65;Maksim K.;39;
69;14;65;Maksim K.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
69;15;65;Maksim K.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
69;11;66;Enzo F.;24;
69;12;66;Enzo F.;29;
69;13;66;Enzo F.;39;
69;14;66;Enzo F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
69;11;67;Cédrine M.;25;
69;11;67;Daniel B.;24;
69;12;67;Daniel B.;29;
69;13;67;Daniel B.;35;
69;14;67;Daniel B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
69;11;68;Florian L.;24;
69;12;68;Florian L.;27;
69;11;69;Issame B.;24;
69;12;69;Issame B.;26;
69;16;69;Issame B.;;Le projet du module est concret et donne du sens aux notions théoriques.
69;11;70;Ikram C.;24;
69;12;70;Ikram C.;31;
69;13;70;Ikram C.;35;
69;13;70;Ikram C.;38;
69;13;70;Ikram C.;33;
69;14;70;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
69;15;70;Ikram C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
69;11;71;Joey B. F.;25;
69;11;71;Robert R.;24;
69;12;71;Robert R.;31;
69;13;71;Robert R.;39;
69;13;71;Robert R.;34;
69;13;71;Robert R.;37;
69;14;71;Robert R.;;Le volume de contenu est important par rapport au temps disponible en cours.
69;15;71;Robert R.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
69;11;71;Hannah G.;25;
69;11;72;Sonia T.;24;
69;12;72;Sonia T.;29;
69;13;72;Sonia T.;33;
69;14;72;Sonia T.;;Le volume de contenu est important par rapport au temps disponible en cours.
69;11;72;Sylvie M.;24;
69;12;72;Sylvie M.;30;
69;13;72;Sylvie M.;34;
69;13;72;Sylvie M.;37;
69;14;72;Sylvie M.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
69;15;72;Sylvie M.;;La partie appliquée du module est motivante et enrichissante.
69;11;73;Valentin B.;24;
69;12;73;Valentin B.;28;
69;16;73;Valentin B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
69;11;74;Abdoul Salam D.;24;
69;12;74;Abdoul Salam D.;27;
69;11;75;Guillaume D.;25;
69;11;76;Domenico M.;24;
69;12;76;Domenico M.;31;
69;13;76;Domenico M.;37;
69;13;76;Domenico M.;32;
69;13;76;Domenico M.;35;
69;14;76;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
69;15;76;Domenico M.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
69;11;77;Abelle C.;24;
69;12;77;Abelle C.;30;
69;13;77;Abelle C.;32;
69;13;77;Abelle C.;35;
69;14;77;Abelle C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
69;15;77;Abelle C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
69;11;77;Antoine G.;25;
69;11;78;Luigi N.;24;
69;12;78;Luigi N.;30;
69;13;78;Luigi N.;36;
69;13;78;Luigi N.;39;
69;14;78;Luigi N.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
69;15;78;Luigi N.;;Les exemples professionnels donnent du sens aux notions étudiées.
69;11;79;Thalita D.;24;
69;12;79;Thalita D.;28;
69;16;79;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
69;11;80;Louis G.;24;
69;12;80;Louis G.;27;
69;17;;;;6
70;1;;;1;
70;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
70;6;;;14;
70;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
70;11;61;Théo B.;24;
70;12;61;Théo B.;29;
70;13;61;Théo B.;37;
70;14;61;Théo B.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
70;11;62;Xavier C.;25;
70;11;63;Xavier C.;24;
70;12;63;Xavier C.;27;
70;11;64;Thalita D.;24;
70;12;64;Thalita D.;26;
70;16;64;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
70;11;65;Maksim K.;24;
70;12;65;Maksim K.;31;
70;13;65;Maksim K.;33;
70;13;65;Maksim K.;36;
70;13;65;Maksim K.;39;
70;14;65;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
70;15;65;Maksim K.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
70;11;66;Enzo F.;25;
70;11;67;Cédrine M.;24;
70;12;67;Cédrine M.;29;
70;13;67;Cédrine M.;39;
70;14;67;Cédrine M.;;La préparation de l'évaluation pourrait être davantage structurée.
70;11;67;Daniel B.;24;
70;12;67;Daniel B.;30;
70;13;67;Daniel B.;32;
70;13;67;Daniel B.;35;
70;14;67;Daniel B.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
70;15;67;Daniel B.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
70;11;68;Florian L.;24;
70;12;68;Florian L.;28;
70;16;68;Florian L.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
70;11;69;Issame B.;24;
70;12;69;Issame B.;27;
70;11;70;Ikram C.;25;
70;11;71;Joey B. F.;24;
70;12;71;Joey B. F.;31;
70;13;71;Joey B. F.;35;
70;13;71;Joey B. F.;38;
70;13;71;Joey B. F.;33;
70;14;71;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
70;15;71;Joey B. F.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
70;11;71;Robert R.;24;
70;12;71;Robert R.;26;
70;16;71;Robert R.;;Le projet du module est concret et donne du sens aux notions théoriques.
70;11;71;Hannah G.;24;
70;12;71;Hannah G.;27;
70;11;72;Sonia T.;24;
70;12;72;Sonia T.;30;
70;13;72;Sonia T.;38;
70;13;72;Sonia T.;33;
70;14;72;Sonia T.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
70;15;72;Sonia T.;;Les exemples professionnels donnent du sens aux notions étudiées.
70;11;72;Sylvie M.;25;
70;11;73;Valentin B.;24;
70;12;73;Valentin B.;29;
70;13;73;Valentin B.;33;
70;14;73;Valentin B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
70;11;74;Abdoul Salam D.;25;
70;11;75;Guillaume D.;24;
70;12;75;Guillaume D.;27;
70;11;76;Domenico M.;24;
70;12;76;Domenico M.;26;
70;16;76;Domenico M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
70;11;77;Abelle C.;24;
70;12;77;Abelle C.;31;
70;13;77;Abelle C.;37;
70;13;77;Abelle C.;32;
70;13;77;Abelle C.;35;
70;14;77;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
70;15;77;Abelle C.;;Les ressources complémentaires permettent de progresser après les séances.
70;11;77;Antoine G.;24;
70;12;77;Antoine G.;26;
70;16;77;Antoine G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
70;11;78;Olivier D.;24;
70;12;78;Olivier D.;30;
70;13;78;Olivier D.;32;
70;13;78;Olivier D.;35;
70;14;78;Olivier D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
70;15;78;Olivier D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
70;11;79;Xavier C.;24;
70;12;79;Xavier C.;30;
70;13;79;Xavier C.;36;
70;13;79;Xavier C.;39;
70;14;79;Xavier C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
70;15;79;Xavier C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
70;11;80;Louis G.;24;
70;12;80;Louis G.;28;
70;16;80;Louis G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
70;17;;;;10
71;1;;;5;
71;2;;;11;
71;2;;;13;
71;2;;;8;
71;3;;;;Certaines démarches administratives pourraient être plus rapides et plus claires.
71;4;;;;Les espaces communs sont agréables et favorisent les échanges.
71;6;;;18;
71;7;;;23;
71;8;;;;Certains objectifs pédagogiques mériteraient d'être présentés plus clairement.
71;9;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
71;11;61;Théo B.;25;
71;11;62;Xavier C.;24;
71;12;62;Xavier C.;29;
71;13;62;Xavier C.;37;
71;14;62;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
71;11;63;Xavier C.;24;
71;12;63;Xavier C.;28;
71;16;63;Xavier C.;;Le cours est bien structuré et les exemples facilitent la compréhension.
71;11;64;Thalita D.;24;
71;12;64;Thalita D.;27;
71;11;65;Maksim K.;25;
71;11;66;Enzo F.;24;
71;12;66;Enzo F.;31;
71;13;66;Enzo F.;33;
71;13;66;Enzo F.;36;
71;13;66;Enzo F.;39;
71;14;66;Enzo F.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
71;15;66;Enzo F.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
71;11;67;Cédrine M.;24;
71;12;67;Cédrine M.;30;
71;13;67;Cédrine M.;36;
71;13;67;Cédrine M.;39;
71;14;67;Cédrine M.;;La progression entre les séances manque parfois de continuité.
71;15;67;Cédrine M.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
71;11;67;Daniel B.;25;
71;11;68;Florian L.;24;
71;12;68;Florian L.;29;
71;13;68;Florian L.;39;
71;14;68;Florian L.;;Le volume de contenu est important par rapport au temps disponible en cours.
71;11;69;Issame B.;25;
71;11;70;Ikram C.;24;
71;12;70;Ikram C.;27;
71;11;71;Joey B. F.;24;
71;12;71;Joey B. F.;26;
71;16;71;Joey B. F.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
71;11;71;Robert R.;25;
71;11;71;Hannah G.;24;
71;12;71;Hannah G.;28;
71;16;71;Hannah G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
71;11;72;Sonia T.;24;
71;12;72;Sonia T.;31;
71;13;72;Sonia T.;35;
71;13;72;Sonia T.;38;
71;13;72;Sonia T.;33;
71;14;72;Sonia T.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
71;15;72;Sonia T.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
71;11;72;Sylvie M.;24;
71;12;72;Sylvie M.;26;
71;16;72;Sylvie M.;;Le cours est bien structuré et les exemples facilitent la compréhension.
71;11;73;Valentin B.;25;
71;11;74;Abdoul Salam D.;24;
71;12;74;Abdoul Salam D.;29;
71;13;74;Abdoul Salam D.;33;
71;14;74;Abdoul Salam D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
71;11;75;Guillaume D.;24;
71;12;75;Guillaume D.;28;
71;16;75;Guillaume D.;;Le projet du module est concret et donne du sens aux notions théoriques.
71;11;76;Domenico M.;24;
71;12;76;Domenico M.;27;
71;11;77;Abelle C.;25;
71;11;77;Antoine G.;24;
71;12;77;Antoine G.;27;
71;11;78;Luigi N.;24;
71;12;78;Luigi N.;26;
71;16;78;Luigi N.;;Les objectifs sont clairement annoncés et la progression est cohérente.
71;11;79;;25;
71;11;80;Louis G.;24;
71;12;80;Louis G.;29;
71;13;80;Louis G.;35;
71;14;80;Louis G.;;La préparation de l'évaluation pourrait être davantage structurée.
71;17;;;;4
72;1;;;3;
72;5;;;;Les espaces communs sont agréables et favorisent les échanges.
72;6;;;16;
72;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
72;11;61;Théo B.;24;
72;12;61;Théo B.;31;
72;13;61;Théo B.;39;
72;13;61;Théo B.;34;
72;13;61;Théo B.;37;
72;14;61;Théo B.;;Le volume de contenu est important par rapport au temps disponible en cours.
72;15;61;Théo B.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
72;11;62;Xavier C.;24;
72;12;62;Xavier C.;30;
72;13;62;Xavier C.;34;
72;13;62;Xavier C.;37;
72;14;62;Xavier C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
72;15;62;Xavier C.;;La partie appliquée du module est motivante et enrichissante.
72;11;63;Xavier C.;24;
72;12;63;Xavier C.;29;
72;13;63;Xavier C.;37;
72;14;63;Xavier C.;;La préparation de l'évaluation pourrait être davantage structurée.
72;11;64;Thalita D.;25;
72;11;65;Maksim K.;24;
72;12;65;Maksim K.;27;
72;11;66;Enzo F.;24;
72;12;66;Enzo F.;26;
72;16;66;Enzo F.;;Le cours est bien structuré et les exemples facilitent la compréhension.
72;11;67;Cédrine M.;24;
72;12;67;Cédrine M.;31;
72;13;67;Cédrine M.;33;
72;13;67;Cédrine M.;36;
72;13;67;Cédrine M.;39;
72;14;67;Cédrine M.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
72;15;67;Cédrine M.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
72;11;67;Daniel B.;24;
72;12;67;Daniel B.;26;
72;16;67;Daniel B.;;Le projet du module est concret et donne du sens aux notions théoriques.
72;11;68;Florian L.;25;
72;11;69;Issame B.;24;
72;12;69;Issame B.;29;
72;13;69;Issame B.;39;
72;14;69;Issame B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
72;11;70;Ikram C.;24;
72;12;70;Ikram C.;28;
72;16;70;Ikram C.;;Les supports sont complets et restent utiles pour travailler en autonomie.
72;11;71;Joey B. F.;24;
72;12;71;Joey B. F.;27;
72;11;71;Robert R.;24;
72;12;71;Robert R.;28;
72;16;71;Robert R.;;Les objectifs sont clairement annoncés et la progression est cohérente.
72;11;71;Hannah G.;24;
72;12;71;Hannah G.;29;
72;13;71;Hannah G.;39;
72;14;71;Hannah G.;;La préparation de l'évaluation pourrait être davantage structurée.
72;11;72;Sonia T.;25;
72;11;72;Sylvie M.;24;
72;12;72;Sylvie M.;27;
72;11;73;Valentin B.;24;
72;12;73;Valentin B.;31;
72;13;73;Valentin B.;35;
72;13;73;Valentin B.;38;
72;13;73;Valentin B.;33;
72;14;73;Valentin B.;;La préparation de l'évaluation pourrait être davantage structurée.
72;15;73;Valentin B.;;Les ressources complémentaires permettent de progresser après les séances.
72;11;74;Abdoul Salam D.;24;
72;12;74;Abdoul Salam D.;30;
72;13;74;Abdoul Salam D.;38;
72;13;74;Abdoul Salam D.;33;
72;14;74;Abdoul Salam D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
72;15;74;Abdoul Salam D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
72;11;75;Guillaume D.;24;
72;12;75;Guillaume D.;29;
72;13;75;Guillaume D.;33;
72;14;75;Guillaume D.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
72;11;76;Domenico M.;25;
72;11;77;Abelle C.;24;
72;12;77;Abelle C.;27;
72;11;77;Antoine G.;24;
72;12;77;Antoine G.;28;
72;16;77;Antoine G.;;Le projet du module est concret et donne du sens aux notions théoriques.
72;11;78;;25;
72;11;79;Xavier C.;24;
72;12;79;Xavier C.;26;
72;16;79;Xavier C.;;Les supports sont complets et restent utiles pour travailler en autonomie.
72;11;80;Louis G.;25;
72;17;;;;8
73;1;;;2;
73;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
73;6;;;15;
73;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
73;11;61;Théo B.;24;
73;12;61;Théo B.;26;
73;16;61;Théo B.;;Le projet du module est concret et donne du sens aux notions théoriques.
73;11;62;Xavier C.;24;
73;12;62;Xavier C.;31;
73;13;62;Xavier C.;39;
73;13;62;Xavier C.;34;
73;13;62;Xavier C.;37;
73;14;62;Xavier C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
73;15;62;Xavier C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
73;11;63;Xavier C.;25;
73;11;64;Thalita D.;24;
73;12;64;Thalita D.;29;
73;13;64;Thalita D.;37;
73;14;64;Thalita D.;;Le volume de contenu est important par rapport au temps disponible en cours.
73;11;65;Maksim K.;24;
73;12;65;Maksim K.;28;
73;16;65;Maksim K.;;Les objectifs sont clairement annoncés et la progression est cohérente.
73;11;66;Enzo F.;24;
73;12;66;Enzo F.;27;
73;11;67;Cédrine M.;25;
73;11;67;Daniel B.;24;
73;12;67;Daniel B.;27;
73;11;68;Florian L.;24;
73;12;68;Florian L.;31;
73;13;68;Florian L.;33;
73;13;68;Florian L.;36;
73;13;68;Florian L.;39;
73;14;68;Florian L.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
73;15;68;Florian L.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
73;11;69;Issame B.;24;
73;12;69;Issame B.;30;
73;13;69;Issame B.;36;
73;13;69;Issame B.;39;
73;14;69;Issame B.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
73;15;69;Issame B.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
73;11;70;Ikram C.;24;
73;12;70;Ikram C.;29;
73;13;70;Ikram C.;39;
73;14;70;Ikram C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
73;11;71;Joey B. F.;25;
73;11;71;Robert R.;24;
73;12;71;Robert R.;29;
73;13;71;Robert R.;35;
73;14;71;Robert R.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
73;11;71;Hannah G.;25;
73;11;72;Sonia T.;24;
73;12;72;Sonia T.;27;
73;11;72;Sylvie M.;24;
73;12;72;Sylvie M.;28;
73;16;72;Sylvie M.;;Les supports sont complets et restent utiles pour travailler en autonomie.
73;11;73;Valentin B.;24;
73;12;73;Valentin B.;26;
73;16;73;Valentin B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
73;11;74;Abdoul Salam D.;24;
73;12;74;Abdoul Salam D.;31;
73;13;74;Abdoul Salam D.;35;
73;13;74;Abdoul Salam D.;38;
73;13;74;Abdoul Salam D.;33;
73;14;74;Abdoul Salam D.;;Le volume de contenu est important par rapport au temps disponible en cours.
73;15;74;Abdoul Salam D.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
73;11;75;Guillaume D.;25;
73;11;76;Domenico M.;24;
73;12;76;Domenico M.;29;
73;13;76;Domenico M.;33;
73;14;76;Domenico M.;;La préparation de l'évaluation pourrait être davantage structurée.
73;11;77;Abelle C.;24;
73;12;77;Abelle C.;28;
73;16;77;Abelle C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
73;11;77;Antoine G.;25;
73;11;78;Luigi N.;24;
73;12;78;Luigi N.;28;
73;16;78;Luigi N.;;Le cours est bien structuré et les exemples facilitent la compréhension.
73;11;79;Thalita D.;24;
73;12;79;Thalita D.;26;
73;16;79;Thalita D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
73;11;80;Louis G.;24;
73;12;80;Louis G.;31;
73;13;80;Louis G.;37;
73;13;80;Louis G.;32;
73;13;80;Louis G.;35;
73;14;80;Louis G.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
73;15;80;Louis G.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
73;17;;;;9
74;1;;;6;
74;2;;;7;
74;2;;;9;
74;2;;;11;
74;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
74;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
74;6;;;19;
74;7;;;22;
74;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
74;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
74;11;61;Théo B.;24;
74;12;61;Théo B.;27;
74;11;62;Xavier C.;25;
74;11;63;Xavier C.;24;
74;12;63;Xavier C.;31;
74;13;63;Xavier C.;39;
74;13;63;Xavier C.;34;
74;13;63;Xavier C.;37;
74;14;63;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
74;15;63;Xavier C.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
74;11;64;Thalita D.;24;
74;12;64;Thalita D.;30;
74;13;64;Thalita D.;34;
74;13;64;Thalita D.;37;
74;14;64;Thalita D.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
74;15;64;Thalita D.;;Les exemples professionnels donnent du sens aux notions étudiées.
74;11;65;Maksim K.;24;
74;12;65;Maksim K.;29;
74;13;65;Maksim K.;37;
74;14;65;Maksim K.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
74;11;66;Enzo F.;25;
74;11;67;Cédrine M.;24;
74;12;67;Cédrine M.;27;
74;11;67;Daniel B.;24;
74;12;67;Daniel B.;28;
74;16;67;Daniel B.;;Les objectifs sont clairement annoncés et la progression est cohérente.
74;11;68;Florian L.;24;
74;12;68;Florian L.;26;
74;16;68;Florian L.;;Les objectifs sont clairement annoncés et la progression est cohérente.
74;11;69;Issame B.;24;
74;12;69;Issame B.;31;
74;13;69;Issame B.;33;
74;13;69;Issame B.;36;
74;13;69;Issame B.;39;
74;14;69;Issame B.;;La préparation de l'évaluation pourrait être davantage structurée.
74;15;69;Issame B.;;Les ressources complémentaires permettent de progresser après les séances.
74;11;70;Ikram C.;25;
74;11;71;Joey B. F.;24;
